year,film_festival,title,director,field,award,genre,plot,rating,runtime,prodYear,actors,img_link,stills,score
2012,서울독립영화제,코알라,김주환,본선경쟁,,드라마,"넘어져도 까져도 빛나는 꽐라 3인방! 알딸딸~ 청춘예찬이 시작된다!창업을 위해 사표를 내던진 동빈(박영서)이 오디션만 200번째 도전 중인 종익(송유하)과 함께 오픈한 꿈의 가게 '버거 보이'! 여기에 시급 협상의 달인, 알바 소녀 우리(박진주)까지 합세한다. 성공에 대한 부푼 꿈을 안고 쏘맥 파티를 여는 세 청춘. 쏘맥 원 샷에 월 매출 200%! 투 샷에 스타 탄생! 쓰리 샷에 내 집 마련! 하지만, 승승장구 잘 풀릴것만 같았던 기대도 잠시…텅 빈 가게, 치솟는 패티 가격, 신메뉴 실패, 심지어 가게 압류까지!과연 이들의 파란만장 청춘 창업 도전기는 성공할 수 있을까?",15세관람가,104,2013,"박영서,송유하,박진주",https://ssl.pstatic.net/imgmovie/mdi/mit110/0937/93749_P12_113501.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182986.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182987.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182988.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182989.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182990.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182991.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182992.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182993.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182994.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/12/tn_DSKT182995.jpg",5
2012,서울독립영화제,"1999, 면회",김태곤,본선경쟁,독립스타상-배우부문,"드라마,청춘영화","‘찌질’하기 짝이 없는 세 친구 이야기. 대학 신입생과 재수생인 두 고교 동창이, 졸업 직후 입대한 친구에게, 친구의 애인이 부탁한 ‘절교 편지’를 전하기 위해 면회를 가는 과정과, 친구를 만나 하룻밤을 같이 지내며 벌어지는 에피소드들을 코믹하면서도 짙은 페이소스를 담아 그렸다. 어찌나 찌질들한지 두 친구는, 친구가 복무 중인 부대를 찾아가는 데만도 헤매고 또 헤맨다. 영화는 초반 수십 분간을 그 과정에 할애한다. 그 과정이 지루할 수도, 지루함을 넘어 짜증이 날 수도 있을 듯. 하지만 조금만 참으며 주인공들과 함께 하다 보면, 그들과 동일시하면서 미소 짓는 자신을 발견하게 될 공산이 크다. 그들의 그 모습들이 우리네 보통 사람들의 자화상일 수도 있기 때문이다. 우리의 삶 자체가 찌질함의 축적 아니겠는가. 어쩌면 그들의 그 짧은 시간이 삶 전체의 축약판인지도 모른다. 영화가 끝날 때쯤 기대치 않았던 큰 여운이 자리하는 이유다. 전문 배우와는 거리가 멀어 보이는 세 연기자의 능청스러운 연기를 지켜보는 맛도 진한 편이다. 술집 여자로 분한 김꽃비를 지켜보는 재미는 영화의 보너스다. 그나저나 두 친구는 과연 친구에게 편지를 전하는데 성공할까? (제17회 부산국제영화제, 전찬일)",15세관람가,83,2012,"심희섭,김창환,안재홍",https://ssl.pstatic.net/imgmovie/mdi/mit110/0969/96985_P11_170143.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172866.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172867.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172868.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172869.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172870.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172872.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172873.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172874.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172871.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/60/tn_DSKT172875.jpg",15
2012,서울독립영화제,학교 가는 길,김민지,본선경쟁,우수작품상,"드라마,인물","4년 전 엄마 아빠를 따라 몽골에서 한국으로 온 막살. 아직 한국어는 서툴지만 태권도는 누구보다 자신 있는 열세 살 소년이다. 가족 모두가 미등록 신분이라 늘 불안하지만, 하루하루 열심히 살아간다. 드디어 격투기 대회에 나간 막살은 엄마 아빠가 지켜보는 가운데 꿈에 그리던 금메달을 딴다. 하지만 G20 정상회담을 앞두고 경찰의 집중 단속에 의해 엄마가 강제 송환되는데......연출의도FREE WORLD 라는 무지개가 움직인다. 전 세계를 시장으로 하는 유연한 노동. 그 공백을 메울 이주민의 유입은 계속 되고 있다. 여기, 그 무지개를 따라 온 한 가족이 있다. 그리고 마주한 지 얼마 되지 않아 또다시 해체 당하는 비극을 경험한다. 아이들은 부모가 겪는 현실의 부조리를 지켜보면서도 스스로 기존의 질서 속에 편입되어 들어간다. 한 아이의 결단을 가능하게 만드는 환경은 무엇인가. 성장하는 이주 1.5세대들에게 1세대 부모와 다른 문화를 만들어 갈 희망은 존재하는가?",,65,2012,"막살,아우간,바야르마",https://ssl.pstatic.net/imgmovie/mdi/mit110/0926/92642_P01_115332.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/35/tn_DSAT017051.jpg,15
2012,서울독립영화제,벌거숭이,박상훈,새로운 선택,독불장군상,"드라마,범죄","“걱정하지마, 다 잘 될 거야. 내가 다 생각해 놓은 게 있어.”라는 말을 입버릇처럼 달고 사는 철 없는 가장 박일래, 그리고 그런 그가 한없이 답답한 아내 한유림. 그들 사이에는 게임 중독에 빠진 아들 영수가 있다.  당장 가진 거라고는 작은 슈퍼뿐인 그들에게 희망은 사치일 뿐이다.     그렇게 소박한 삶을 살아가는 것조차 힘든 형편이지만 가족은 더 나은 삶을 위해서 전재산인 슈퍼를 담보로 택배차를 구입하기로 결심하고, 박일래는 조심하라는 한유림의 잔소리를 뒤로 하고 차주와 계약서를 쓰기 위해서 기쁜 마음으로 상경한다. 그러나 1500만원의 계약금이 5만원 한 장이 되었을 뿐 스스로의 삶을 바꾸고 싶었던 박일래의 소망은 철저히 짓밟히고 달라지는 것은 아무것도 없다. 절망과 혼란의 소용돌이에 빠진 그는 농약을 마시고 다 같이 죽기로 결심 하는데…    작은 희망조차 사치가 되어버린 가족, 절망과 혼란의 소용돌이에 빠진 박일래.  이들의 책임은 무엇인가?제작노트 보기 [연출의도]  “절망의 수렁 아래로 내려간 인간의 본질을 탐구해 보고자 했다.”    주인공 박일래는 처자식을 죽이고 자신 또한 죽으려 하지만    스스로를 살해하려는 그의 시도는 번번이 실패로 끝난다.    살고 싶지도 않지만 죽을 수도 없는 남자,    그는 단지 ‘쫌’ 사람답게 살고 싶을 뿐 이었는데    어디서부터 무엇이 잘못된 것일까",18세관람가(청소년관람불가),76,2012,"김민혁,장리우,전영운",https://ssl.pstatic.net/imgmovie/mdi/mit110/0979/97972_P05_170943.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/41/57/tn_DSKT186485.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/57/tn_DSKT186486.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/57/tn_DSKT186487.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/57/tn_DSKT186488.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/57/tn_DSKT186489.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/57/tn_DSKT186490.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/57/tn_DSKT186491.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/57/tn_DSKT186484.jpg",15
2012,서울독립영화제,"힘내세요, 병헌씨",이병헌,본선경쟁,관객상,인물,"영화감독 준비생 이병헌의 파란만장 데뷔작전상위1% 영화인도 다 겪은 리얼 충무로 스토리가 펼쳐진다!신인감독의 영화 준비과정을 다큐멘터리로 제작하기로 한 방송국 제작진이 병헌씨를 밀착취재한다. 그러나 예상과는 달리 병헌씨는 그야말로 게으름과 나태함의 표본! 하루도 빠짐없이 술을 마시고, 잠에서 깨어 한글파일을 여는 데까지 걸리는 시간은 무려 8시간 이상, 어렵게 노트북 앞에 앉아도 1시간 넘게 영화 제목의 폰트를 고치기 일쑤. 그러다 밤이 되면 술집행. 아직 데뷔 못한 PD 범수와 아직 데뷔 못한 촬영기사 승보와 아직 대표작이 없는 배우 영현까지, 병헌씨는 앞가림 못하는 한심한 영화인 친구들과 허구한날 티격태격 술만 퍼마신다. 이에 제작진은 취재의 의미를 상실하고 급기야 긴급회의를 소집하기에 이르는데… 과연, 병헌씨와 그의 친구들은 영화계에 제대로 입성할 수 있을까?",15세관람가,93,2012,"조향기,홍완표,양현민",,"http://file.koreafilm.or.kr/thm/01/copy/00/40/87/tn_DSKT175194.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/87/tn_DSKT175195.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/87/tn_DSKT175200.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/87/tn_DSKT175201.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/87/tn_DSKT175196.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/87/tn_DSKT175197.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/87/tn_DSKT175198.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/87/tn_DSKT175199.jpg",20
2012,서울독립영화제,해운대소녀,이정홍,본선경쟁,대상,드라마,모처럼의 가족나들이. 소녀의 부모는 무슨 일인지 소녀를 재촉한다. 결국 내키지 않는 발걸음을 내딛게 되는 소녀. (2012 서울독립영화제),,4,2012,"이재석,최서영,정경화",,,25
2012,서울독립영화제,아버지의 이메일,홍재희,본선경쟁,최우수작품상,"가족,인물","차마 말하지 못했던, 굳이 아무도 묻지 않았던 당신의 이야기  일흔셋 아버지가 남긴 일생의 첫 고백이 세상을 두드린다!'컴맹'이었던 아버지가 세상을 떠나기 전, 일 년간 둘째 딸인 '나'에게 마흔세 통의 메일을 보내왔다. 아버지의 장례식을 마친 뒤, 다시 열어본 메일은 처음이자 마지막으로 아버지가 가족 모두에게 건넨 자신의 이야기였다. 6.25 전쟁, 월남전, 88올림픽 그리고 아파트 재개발 광풍까지... 한국 근현대사의 굵직굵직한 질곡마다 아버지의 발자국은 작지만 분명한 흔적을 남겼다. 그리고 당신의 걸음이 흔들릴 때마다 우리 가족의 삶도 함께 흔들렸다. 당신의 삶은 나의 가족사인 동시에 대한민국의 시간이었다. 아버지는 어떻게 살았고 무엇을 말하고 싶었던 것일까? 그리고 왜 우리는 그에게 한번도 묻지 않았던 것일까? 이제야 나는 아버지의 편지에 답장을 보내려고 한다.",12세관람가,90,2012,"김경순,홍주희,홍준용",https://ssl.pstatic.net/imgmovie/mdi/mit110/0977/97781_P11_150331.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/41/41/tn_DSAT011115.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/41/tn_DSAT011116.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/41/tn_DSAT011117.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/41/tn_DSAT011118.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/41/tn_DSAT011119.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/41/tn_DSAT011120.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/41/tn_DSAT011121.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/41/tn_DSAT011122.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/41/tn_DSAT011123.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/41/42/tn_DSAT011124.jpg",20
2012,서울독립영화제,춤추는 숲,강석필,본선경쟁,우수작품상,"자연ㆍ환경,지역","마을은 조용한 가운데 생기가 넘친다.  안녕하세요?   안녕, 맥가이버! 안녕, 호호! 익숙한 별명으로 반갑게 인사하며 동네 골목을 지나는 감독 부부는 12년 전부터 성미산마을 주민으로 살고 있다. 마을이라는 이름조차 낯설어진 도시에서 성미산마을 사람들은 '마을공동체'를 만들고 어울려 살아간다.  어떻게 살아야 잘 사는 걸까?  답답한 기성의 틀에 질문을 던지고, 성공이든 실패든 자신들이 필요한 일은 용감하게 실험하면서, 좌충우돌 새로운 길을 찾아간다. 그렇게 생각을 나누고 보태면서 20여년이 흘렀고, 성미산마을은 이제 성공한 도시공동체로 주목받고 있다. 2010년, 이렇게 평범한 별종들이 살아가는 마을에 긴장감이 돌기 시작한다.한 교육재단에서 성미산을 깎아 학교를 이전하겠다고 나섰고, 서울시가 이를 허가했기 때문이다. 마을 사람들에게 성미산은 삶터이자 놀이터고 배움터다. 산이 위태로워지자 사람들은 빠르게 움직인다. 산을 지키는 과정은 파란만장하지만, 성미산 사람들은 역시 그들답게 춤추고 노래하며 남다르게 풀어낸다. 과연 성미산 사람들은 산을 지켜낼 수 있을까?",전체관람가,95,2012,"강석필,쟁이,웅이",https://ssl.pstatic.net/imgmovie/mdi/mit110/0993/99314_P07_151731.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010821.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010822.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010823.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010824.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010825.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010826.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010827.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010828.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010829.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/81/tn_DSAT010830.jpg",20
2012,서울독립영화제,경복,최시형,새로운 선택,새로운 선택상,드라마,"스무 살, 우리가 하고 싶은 건 독립! 방구석 청춘들의 셋방 렌트 프로젝트! 수능이 끝났다. 여행을 떠나며 엄마는 집에 친구들을 부르지 말라고 하셨다. 하지만 나는 언제나처럼 동환이를 불렀다. 스무 살이 된 우리들은 독립을 하기로 했다. 돈이 없어서 우리집에서 하는 슈퍼 셋방을 팔아서 자금을 마련하기로 했다. 집을 얻기 위해 찾아오는 사람들과 집을 팔아서 집을 얻어야 하는 우리들이 만났다. 시나리오 쓰는 형, 뮤지션을 꿈꿨던 형, 대학생 누나 등 집이 필요한 사람들은 어쩐지 우리와 별반 다르지 않은 것 같다. 동환이가 맘에 들어 한 대학생 누나가 방의 주인이 될 것 같다. 이제 우리도 진짜 독립이다. 동네 형이 알려준 월드와이드웹이 뭔지 아직 잘 모르겠지만 독립을 하면 월드와이드웹의 첫 발을 떼는 기분일 것 같다.",15세관람가,69,2012,"최시형,신이수,한예리",https://ssl.pstatic.net/imgmovie/mdi/mit110/0921/92111_P11_141655.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/40/91/tn_DSKT175530.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/91/tn_DSKT175531.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/91/tn_DSKT175532.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/91/tn_DSKT175533.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/91/tn_DSKT175534.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/91/tn_DSKT175535.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/91/tn_DSKT175536.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/91/tn_DSKT175537.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/92/tn_DSKT175559.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/92/tn_DSKT175560.jpg",20
2012,서울독립영화제,링,이진혁,본선경쟁,,스포츠,"전혀 다른 세계의 두 사람이 '링'이라는 세상에서 만났다조폭출신 스승과 엘리트출신 제자의 불꽃 튀는 스파링이 시작된다!천재적인 복서였지만 올림픽 문턱에서 두 번이나 좌절한 후 폭력조직 가담, 분신자살 시도 등으로 한때 인생에 기권했던 남자 박현성. 분신 후유증으로 장애인이 되었지만 기적적으로 재기해, 지도자로서의 꿈을 이루려고 제2의 복싱인생을 시작한다. 마지막 그의 꿈은 여자최초의 복싱 올림픽 금메달리스트를 만드는 것.박현성 관장의 지도자 변신에 관한 신문기사를 읽고, 운명처럼 그의 체육관을 찾아온 스물여덟 살 여자 박주영. 그녀는 서울대 연구소에서 일하며, 공무원 필기시험에도 합격한 엘리트 우먼이다. 하지만 예정된 미래의 단꿈을 모두 포기하고, 여성 복서로서 링 위에 오르기로 결심하는데...",12세관람가,95,2012,"박현성,박주영,이혜미",https://ssl.pstatic.net/imgmovie/mdi/mit110/0977/97780_P01_120428.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010898.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010899.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010900.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010901.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010902.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010903.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010904.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010905.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010906.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/98/tn_DSAT010907.jpg",5
2012,서울독립영화제,흔적,남순아,본선경쟁,,드라마,"은성과 진우는 연인 사이다. 진우가 자는 사이, 은성은 진우의 핸드폰을 보다가 진우가 전 여자 친구인 아영과 주고받았던 문자를 보게 된다. 그 뒤 하루 동안, 은성은 아영의 환영을 보게 된다.",,6,2012,"최학순,강진아",https://ssl.pstatic.net/imgmovie/mdi/mit110/1007/100797_P01_141853.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/85/tn_DST741054.jpg,10
2012,서울독립영화제,창 밖의 영화,서은선,본선경쟁,,기타,,,,,,,,10
2012,서울독립영화제,깊이에의 강요,최승철,본선경쟁,,실험,"‘깊이’라는 추상적 관념을 세 가지 에피소드로 나누어 표현한 작품. 저 멀리 풍경 속으로 사라지는 남자의 롱숏, 롱테이크의 깊이, 성행위의 깊이, 창밖 풍경을 포착하는 줌 렌즈의 이미지 깊이 등 하나의 개념으로부터 출발해 다양한 이미지 형상화를 실험한 작품.",,8,2012,"윤상범,한재현",https://ssl.pstatic.net/imgmovie/mdi/mit110/1007/100789_P01_104535.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/25/tn_DSKT303895.jpg,5
2012,서울독립영화제,"이빨, 다리, 깃발, 폭탄",백종관,특별초청 - 단편,,"실험,사회","라디오를 듣는다. 돼지들은  돼지가 우물에 빠진 날 에 출연을 고사하고, 서울은 재개발에 여념이 없다. 영사기가 돌아가기 시작하면 삼룡은 절규하며 불속으로 뛰어든다. 군부 독재는 대학가요제를 만들고, 가요제에서 카에타노 벨로소가 노래한다. “이빨, 다리, 깃발, 폭탄 또는 브리짓 바르도”.",,36,2012,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1013/101334_P01_160445.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/58/86/tn_DST741088.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/58/86/tn_DST741089.jpg",10
2012,서울독립영화제,삭제하시겠습니까?,조소연,본선경쟁,,드라마,연인 진혁에게 차인 선아는 환상 속에서 진혁과 싸우게 된다.,,10,2011,"세송주,김예진,홍솔",https://ssl.pstatic.net/imgmovie/mdi/mit110/1007/100790_P01_112441.jpg,,5
2012,서울독립영화제,길위에서,이창재,특별초청 - 장편,,인물,"일년에 단 두 번만 문이 열리는 곳, 백흥암그 곳에서.. 비구니의 가리워진 길을 만난다!일반인의 출입도, 촬영도 엄격히 통제된 비구니 수행도량, 백흥암.그 곳에는 한 올 남김없이 머리를 민 여자 '비구니'들이 있다. 우리도 21세기를 살아요  인터넷 검색으로 출가를 결심한 민재 행자. 다음 생에는 꼭 선택해서 살고 싶어요  동진 출가의 업을 타고난 선우 스님. 미국 유학 시절, 우연히 들린 젠 센터에서 출가를 결심하게 된 상욱 행자.오랜 세월 선방에서 수행의 길을 걸었지만, 아직 그 끝을 보지 못했다는 영운 스님.이창재 감독은 각기 다른 사연으로 출가를 결심한 '비구니'들과 아름다운 사계를 함께 보내며, 가장 가까이서 그녀들의 세계를 한 점 숨김없이 벗긴다!그녀들과 함께 한 이창재 감독의 300일 간의 템플스테이.그는 과연 답을 찾은 것일까?",전체관람가,104,2012,"이창재,민재 행자,선우 스님",,"http://file.koreafilm.or.kr/thm/01/copy/00/40/82/tn_DSAT010831.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/82/tn_DSAT010832.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/82/tn_DSAT010833.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/82/tn_DSAT010834.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/82/tn_DSAT010835.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/40/82/tn_DSAT010836.jpg",5
2012,부산독립영화제,그 여자,조미혜,,,드라마,이십 여 년 전 성전환 수술을 한 윤희는 이제 누가 봐도 여자이다. 상태와 동거중인 윤희는법적으로도 여자이고 싶고 혼인신고를 위해 호적정정도 신청했다. 그러던 어느 날 윤희의 형 민식이 불쑥 찾아오고 윤희는 자신도 모르게 숨어버리고 만다. 형은 엄마의 위독함을 알리고 윤희에게 연락을 청하지만 오래도록 가족과 단절되어 살았던 윤희에겐 그게 그리 쉬운 일이 아니다. 윤희는 우유배달을 하면서 살아간다. 닫힌 대문들에 매달려 있는 우유 주머니 속에 묵묵히 우유를 넣는 것만이 윤희가 세상을 사는 방식이다. 대문 안의 세상은 윤희에게 낯설고 그립게 느껴진다. 윤희에게도 그 세상 안으로 들어갈 기회는 생길 것인가? 그리고 다시 마지막일지도 모를 엄마를 찾아갈 것인가?,,29,2012,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1013/101377_P01_155201.jpg,"http://file.koreafilm.or.kr/thm/01/copy/00/50/14/tn_DSKT302876.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/14/tn_DSKT302877.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/14/tn_DSKT302878.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/14/tn_DSKT302879.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/14/tn_DSKT302875.jpg",0
2012,부산독립영화제,동행,강민지,메이드인부산 경쟁,,드라마,"엄마일지도 모르는 신원미상의 시체가 발견되었다는 전화 한 통이 걸려오면서, 데면데면한 사이의 부녀는 사실을 확인하기 위해 함께 동행 하게 된다.동행하는 동안 두 사람에게는 어떠한 변화가 찾아온다.연출의도 : 보통 가족이라고 하면 누구보다 친밀하고 의지가 되는 사이이지만 세상에 있는 모든 가정이 다 그렇지만은 않다. 한 집에서 같이 살고 있음에도 서로에게 무관심하고 소통이 단절된 채 살아가는 가족도 있다. 여기 대화가 없는 아빠와 딸이 있다. 가정불화로 엄마는 집을 떠났으며 남겨진 두 사람은 오랜 시간 서로가 한 가족이라는 사실을 잊어버린 채 무심히 살아간다. 그러던 어느 날 전화 한통이 걸려오고, 그것을 계기로 두 사람은 그들이 한 가족이라는 사실을 실감할 수밖에 없는 순간을 맞이하게 된다. 그 사실을 깨닫는다고 해서 갑자기 행복한 가정으로 돌아갈 수도 없는 것이지만, 여태 잊고 살아왔던 것을 다시 실감하게 되는 것 그것만으로도 의미가 있다는 것을 이야기하고 싶었다.",,15,2012,"김종수,김슬기",https://ssl.pstatic.net/imgmovie/mdi/mit110/1013/101360_P01_141101.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/36/tn_DSKT305059.jpg,0
2012,대전독립영화제,할매,김지곤,연대와 유대의 초대,,"인물,지역","고등학교와 산복도로 사이에 놓인 허허벌판의 언덕. 그곳엔 사람들이 살고 있었다. 사람들은 풀, 꽃, 나무, 새들과 함께 살고 있었다. 이제 그곳은 아무도 살지 않는 버려진 공간이 됐다. 그곳을 떠난 사람들은 아직 살아가고 있다.",,100,2015,,https://ssl.pstatic.net/imgmovie/mdi/mit110/2111/211192_P01_143838.jpeg,,0
2012,대전독립영화제,구토,임경희,연대와 유대의 초대,,드라마,"2011년 여름. 정체불명의 이상 바이러스가 전국에 퍼진다.전염병에 대한 공포가 점점 더 전국으로 확산되는 사이, 구역질을 하며 이상증세를 보인 현우(아들)를 바이러스에 감염되었다고 의심하기 시작하고, 현우의 친구 민혁이 집에 오게 되는 그날 밤 현우와 민혁의 낯 뜨거운 신음소리를 듣게 된다. 영옥(엄마)은 아들이 바이러스에 감염되어 게이가 되었다고 생각하고 공포와 불안감에 휩싸인다.영옥의 신고로 현우가 병원으로 강제 이송되어 검사를 받는 사이, 영옥은 현우의 물건들을 치우며 온 집안을 소독한다. 며칠 후 현우가 입원한 병원에서 전염병 음성 진단이 나온다. 현우를 집으로 데려오던 영옥은, 자신이 처한 상황에 당황하며 혼란스러워한다.",,21,2011,"권남희,권지인,안혜영",https://ssl.pstatic.net/imgmovie/mdi/mit110/0902/90235_P05_140536.JPG,"http://file.koreafilm.or.kr/thm/01/copy/00/50/14/tn_DSKT302872.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/14/tn_DSKT302873.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/14/tn_DSKT302874.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/50/14/tn_DSKT302871.jpg",0
2012,대전독립영화제,"에튀드, 솔로",유대얼,한국독립영화 현재 진행형,,드라마,"문화체육관광부와 한국관광공사의 후원으로 마련된 ‘트래블링 쇼트 펀드 프로젝트’의 첫 수혜작으로, 창덕궁을 배경으로 피아노 조율사와 어릴 적 첫사랑의 우연한 재회와 회상이 스크랴빈의 에튀드 선율을 타고 애잔하게 흐르는 작품이다.   [연출의도] 음악이 당신의 기억을 깨우는 그 순간. The moment when music awakes your memory.",,19,2011,"최우식,서지승,황경민",https://ssl.pstatic.net/imgmovie/mdi/mit110/0901/90110_P01_105908.jpg,,0
2012,대전독립영화제,졸업 과제,김용삼,연대와 유대의 초대,,기타,졸업을 앞둔 한 남자. 그는 불안하다. 2012 인디포럼 ,,22,2011,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0958/95887_P02_163555.PNG,,0
